split,game,clip,frame_idx,status,is_bounce,y_soft,x_norm,y_norm,vx,vy,ax,ay,speed,accel_mag,dtheta,visible,interp,y_diff_back_1,y_diff_fut_1,x_diff_back_1,x_diff_fut_1,y_div_1,x_div_1,y_diff_back_2,y_diff_fut_2,x_diff_back_2,x_diff_fut_2,y_div_2,x_div_2,y_diff_back_3,y_diff_fut_3,x_diff_back_3,x_diff_fut_3,y_div_3,x_div_3,y_diff_back_4,y_diff_fut_4,x_diff_back_4,x_diff_fut_4,y_div_4,x_div_4,y_diff_back_5,y_diff_fut_5,x_diff_back_5,x_diff_fut_5,y_div_5,x_div_5,y_diff_back_6,y_diff_fut_6,x_diff_back_6,x_diff_fut_6,y_div_6,x_div_6,y_diff_back_7,y_diff_fut_7,x_diff_back_7,x_diff_fut_7,y_div_7,x_div_7,y_diff_back_8,y_diff_fut_8,x_diff_back_8,x_diff_fut_8,y_div_8,x_div_8,y_diff_back_9,y_diff_fut_9,x_diff_back_9,x_diff_fut_9,y_div_9,x_div_9,y_diff_back_10,y_diff_fut_10,x_diff_back_10,x_diff_fut_10,y_div_10,x_div_10
train,game9,Clip1,35,0,0,1.8664469113520537e-05,0.528125,0.29166666,12.964286,24.071428,1.4523809,2.047619,27.340563,2.510409,0.003660339,1.0,0.0,20.0,-28.0,12.0,15.0,-1.4,1.2499999,42.0,-58.0,22.0,32.0,-1.3809524,1.4545454,60.0,-82.0,31.0,45.0,-1.3666667,1.4516128,81.0,-108.0,45.0,60.0,-1.3333334,1.3333333,93.0,-143.0,55.0,80.0,-1.5376344,1.4545454,113.0,-174.0,63.0,96.0,-1.5398229,1.5238096,128.0,-178.0,70.0,107.0,-1.390625,1.5285714,142.0,-178.0,78.0,122.0,-1.2535211,1.5641025,154.0,-179.0,83.0,137.0,-1.1623377,1.6506023,161.0,-183.0,82.0,148.0,-1.1366459,1.804878
train,game9,Clip1,36,0,0,0.00033546262790251185,0.53984374,0.33055556,14.0,25.428572,0.8095238,1.0476191,29.027784,1.3239466,-0.00924459,1.0,0.0,28.0,-30.0,15.0,17.0,-1.0714285,1.1333332,48.0,-54.0,27.0,30.0,-1.125,1.111111,70.0,-80.0,37.0,45.0,-1.1428571,1.2162162,88.0,-115.0,46.0,65.0,-1.3068181,1.4130435,109.0,-146.0,60.0,81.0,-1.3394495,1.35,121.0,-150.0,70.0,92.0,-1.2396694,1.3142856,141.0,-150.0,78.0,107.0,-1.0638298,1.3717948,156.0,-151.0,85.0,122.0,-0.96794873,1.4352942,170.0,-155.0,93.0,133.0,-0.9117647,1.4301075,182.0,-158.0,98.0,148.0,-0.8681319,1.5102041
train,game9,Clip1,37,0,0,0.003865920139472804,0.553125,0.37222221,15.214286,27.107143,0.7619048,1.2619047,31.084911,1.4740769,-0.008176238,1.0,0.0,30.0,-24.0,17.0,13.0,-0.79999995,0.76470584,58.0,-50.0,32.0,28.0,-0.86206895,0.875,78.0,-85.0,44.0,48.0,-1.0897436,1.0909091,100.0,-116.0,54.0,64.0,-1.16,1.1851852,118.0,-120.0,63.0,75.0,-1.0169492,1.1904762,139.0,-120.0,77.0,90.0,-0.8633093,1.1688311,151.0,-121.0,87.0,105.0,-0.8013245,1.2068965,171.0,-125.0,95.0,116.0,-0.73099416,1.2210526,186.0,-128.0,102.0,131.0,-0.68817204,1.2843137,200.0,-135.0,110.0,148.0,-0.675,1.3454546
train,game9,Clip1,38,0,0,0.028565500784550377,0.56328124,0.40555555,15.928572,28.642857,0.5714286,1.0476191,32.773964,1.1933299,0.0039287955,1.0,0.0,24.0,-26.0,13.0,15.0,-1.0833333,1.153846,54.0,-61.0,30.0,35.0,-1.1296296,1.1666666,82.0,-92.0,45.0,51.0,-1.1219512,1.1333333,102.0,-96.0,57.0,62.0,-0.9411765,1.0877193,124.0,-96.0,67.0,77.0,-0.7741935,1.1492537,142.0,-97.0,76.0,92.0,-0.6830986,1.2105263,163.0,-101.0,90.0,103.0,-0.6196319,1.1444445,175.0,-104.0,100.0,118.0,-0.5942857,1.18,195.0,-111.0,108.0,135.0,-0.5692308,1.25,210.0,-117.0,115.0,152.0,-0.55714285,1.3217391
train,game9,Clip1,39,0,0,0.1353352832366127,0.575,0.44166666,15.678572,26.535715,-0.11904762,-1.8333334,30.82145,1.8371944,-0.026140971,1.0,0.0,26.0,-35.0,15.0,20.0,-1.3461537,1.3333333,50.0,-66.0,28.0,36.0,-1.3199999,1.2857143,80.0,-70.0,45.0,47.0,-0.875,1.0444444,108.0,-70.0,60.0,62.0,-0.6481481,1.0333333,128.0,-71.0,72.0,77.0,-0.5546875,1.0694444,150.0,-75.0,82.0,88.0,-0.5,1.0731707,168.0,-78.0,91.0,103.0,-0.4642857,1.1318681,189.0,-85.0,105.0,120.0,-0.44973543,1.1428571,201.0,-91.0,115.0,137.0,-0.45273632,1.1913043,221.0,-97.0,123.0,150.0,-0.43891403,1.2195122
train,game9,Clip1,40,0,0,0.41111229050718745,0.590625,0.49027777,15.357142,22.071428,-0.42857143,-5.6666665,26.88847,5.68285,-0.074233964,1.0,0.0,35.0,-31.0,20.0,16.0,-0.88571423,0.79999995,61.0,-35.0,35.0,27.0,-0.57377046,0.7714285,85.0,-35.0,48.0,42.0,-0.4117647,0.875,115.0,-36.0,65.0,57.0,-0.31304348,0.8769231,143.0,-40.0,80.0,68.0,-0.27972028,0.84999996,163.0,-43.0,92.0,83.0,-0.2638037,0.9021739,185.0,-50.0,102.0,100.0,-0.27027026,0.98039216,203.0,-56.0,111.0,117.0,-0.27586207,1.054054,224.0,-62.0,125.0,130.0,-0.2767857,1.04,236.0,-75.0,135.0,148.0,-0.31779662,1.0962963
train,game9,Clip1,41,0,0,0.8007374029168081,0.603125,0.53333336,15.25,16.642857,-0.8333333,-8.428572,22.573153,8.469667,-0.13385607,1.0,0.0,31.0,-4.0,16.0,11.0,-0.12903225,0.68749994,66.0,-4.0,36.0,26.0,-0.06060606,0.7222222,92.0,-5.0,51.0,41.0,-0.054347824,0.8039216,116.0,-9.0,64.0,52.0,-0.077586204,0.8125,146.0,-12.0,81.0,67.0,-0.08219178,0.8271605,174.0,-19.0,96.0,84.0,-0.109195404,0.875,194.0,-25.0,108.0,101.0,-0.12886597,0.9351852,216.0,-31.0,118.0,114.0,-0.14351852,0.9661017,234.0,-44.0,127.0,132.0,-0.18803419,1.0393701,255.0,-53.0,141.0,149.0,-0.20784314,1.0567375
train,game9,Clip1,42,2,1,1.0,0.6117188,0.5388889,14.428572,10.75,-1.0,-7.452381,17.992949,7.519174,-0.18871818,1.0,0.0,4.0,0.0,11.0,15.0,0.0,1.3636363,35.0,-1.0,27.0,30.0,-0.028571427,1.111111,70.0,-5.0,47.0,41.0,-0.07142857,0.8723404,96.0,-8.0,62.0,56.0,-0.083333336,0.9032258,120.0,-15.0,75.0,73.0,-0.125,0.9733333,150.0,-21.0,92.0,90.0,-0.14,0.9782609,178.0,-27.0,107.0,103.0,-0.15168539,0.9626168,198.0,-40.0,119.0,121.0,-0.2020202,1.0168067,220.0,-49.0,129.0,138.0,-0.22272727,1.0697675,238.0,-62.0,138.0,158.0,-0.2605042,1.1449275
train,game9,Clip1,43,0,0,0.8007374029168081,0.6234375,0.5388889,13.678572,5.285714,-0.11904762,-3.2857144,14.664313,3.2878702,-0.27157772,1.0,0.0,0.0,-1.0,15.0,15.0,-20.0,0.99999994,4.0,-5.0,26.0,26.0,-1.2499996,0.99999994,35.0,-8.0,42.0,41.0,-0.22857141,0.97619045,70.0,-15.0,62.0,58.0,-0.21428572,0.9354839,96.0,-21.0,77.0,75.0,-0.21875,0.97402596,120.0,-27.0,90.0,88.0,-0.225,0.9777778,150.0,-40.0,107.0,106.0,-0.26666665,0.9906542,178.0,-49.0,122.0,123.0,-0.2752809,1.0081967,198.0,-62.0,134.0,143.0,-0.3131313,1.0671642,220.0,-47.0,144.0,144.0,-0.21363637,1.0
train,game9,Clip1,44,0,0,0.41111229050718745,0.6351563,0.5402778,13.928572,2.7857144,0.52380955,0.85714287,14.2044115,1.004525,-0.17135197,1.0,0.0,1.0,-4.0,15.0,11.0,-3.999996,0.7333333,1.0,-7.0,30.0,26.0,-6.999993,0.8666666,5.0,-14.0,41.0,43.0,-2.7999995,1.0487804,36.0,-20.0,57.0,60.0,-0.5555555,1.0526316,71.0,-26.0,77.0,73.0,-0.36619717,0.9480519,97.0,-39.0,92.0,91.0,-0.40206185,0.98913044,121.0,-48.0,105.0,108.0,-0.3966942,1.0285714,151.0,-61.0,122.0,128.0,-0.40397352,1.0491803,179.0,-46.0,137.0,129.0,-0.25698325,0.9416058,199.0,-6.0,149.0,113.0,-0.030150754,0.75838923
train,game9,Clip1,45,0,0,0.1353352832366127,0.64375,0.54583335,14.714286,3.5714285,0.6666667,1.3809524,15.141509,1.5334517,0.040718224,1.0,0.0,4.0,-3.0,11.0,15.0,-0.7499998,1.3636363,5.0,-10.0,26.0,32.0,-1.9999996,1.2307692,5.0,-16.0,41.0,49.0,-3.1999993,1.1951219,9.0,-22.0,52.0,62.0,-2.4444442,1.1923077,40.0,-35.0,68.0,80.0,-0.875,1.1764705,75.0,-44.0,88.0,97.0,-0.58666664,1.1022727,101.0,-57.0,103.0,117.0,-0.56435645,1.1359223,125.0,-42.0,116.0,118.0,-0.336,1.0172414,155.0,-2.0,133.0,102.0,-0.012903226,0.7669173,183.0,42.0,148.0,85.0,0.22950819,0.5743243
train,game9,Clip1,46,0,0,0.028565500784550377,0.65546876,0.55,14.857142,4.678571,0.5714286,1.0238096,15.576384,1.1724831,0.06695957,1.0,0.0,3.0,-7.0,15.0,17.0,-2.3333325,1.1333332,7.0,-13.0,26.0,34.0,-1.8571426,1.3076923,8.0,-19.0,41.0,47.0,-2.3749998,1.1463414,8.0,-32.0,56.0,65.0,-3.9999995,1.1607143,12.0,-41.0,67.0,82.0,-3.4166663,1.2238805,43.0,-54.0,83.0,102.0,-1.255814,1.2289157,78.0,-39.0,103.0,103.0,-0.5,1.0,104.0,1.0,118.0,87.0,0.009615385,0.7372881,128.0,45.0,131.0,70.0,0.3515625,0.53435117,158.0,73.0,148.0,60.0,0.4620253,0.4054054
train,game9,Clip1,47,0,0,0.003865920139472804,0.66875,0.55972224,15.392858,6.214286,0.5952381,1.3809524,16.599922,1.5037745,0.07862918,1.0,0.0,7.0,-6.0,17.0,17.0,-0.85714275,0.99999994,10.0,-12.0,32.0,30.0,-1.1999999,0.9375,14.0,-25.0,43.0,48.0,-1.7857141,1.116279,15.0,-34.0,58.0,65.0,-2.2666664,1.1206896,15.0,-47.0,73.0,85.0,-3.1333332,1.1643835,19.0,-32.0,84.0,86.0,-1.6842104,1.0238096,50.0,8.0,100.0,70.0,0.16,0.7,85.0,52.0,120.0,53.0,0.61176467,0.44166666,111.0,80.0,135.0,43.0,0.7207207,0.31851852,135.0,104.0,148.0,32.0,0.77037036,0.21621622
train,game9,Clip1,48,0,0,0.00033546262790251185,0.6820313,0.56805557,16.107143,7.428571,0.16666667,1.4285715,17.737637,1.4382608,0.04842399,1.0,0.0,6.0,-6.0,17.0,13.0,-0.9999998,0.76470584,13.0,-19.0,34.0,31.0,-1.4615383,0.9117647,16.0,-28.0,49.0,48.0,-1.7499999,0.97959185,20.0,-41.0,60.0,68.0,-2.05,1.1333333,21.0,-26.0,75.0,69.0,-1.2380952,0.92,21.0,14.0,90.0,53.0,0.6666666,0.5888889,25.0,58.0,101.0,36.0,2.32,0.35643563,56.0,86.0,117.0,26.0,1.5357143,0.22222222,91.0,110.0,137.0,15.0,1.2087911,0.10948905,117.0,139.0,152.0,3.0,1.1880342,0.019736841
train,game9,Clip1,49,0,0,1.8664469113520537e-05,0.6921875,0.5763889,16.678572,8.892858,0.5952381,1.4047619,18.90126,1.5256685,0.057719655,1.0,0.0,6.0,-13.0,13.0,18.0,-2.1666663,1.3846153,12.0,-22.0,30.0,35.0,-1.8333331,1.1666666,19.0,-35.0,47.0,55.0,-1.8421052,1.1702127,22.0,-20.0,62.0,56.0,-0.9090909,0.9032258,26.0,20.0,73.0,40.0,0.7692307,0.5479452,27.0,64.0,88.0,23.0,2.3703704,0.26136363,27.0,92.0,103.0,13.0,3.4074073,0.1262136,31.0,116.0,114.0,2.0,3.7419353,0.01754386,62.0,145.0,130.0,10.0,2.3387096,0.07692308,97.0,163.0,150.0,18.0,1.6804124,0.12
train,game9,Clip1,50,0,0,6.658361469857315e-07,0.70625,0.59444445,15.321428,7.142857,-1.1190476,-1.8571428,16.904633,2.168236,-0.053601917,1.0,0.0,13.0,-9.0,18.0,17.0,-0.69230765,0.9444444,19.0,-22.0,31.0,37.0,-1.1578947,1.1935483,25.0,-7.0,48.0,38.0,-0.28,0.7916666,32.0,33.0,65.0,22.0,1.03125,0.33846155,35.0,77.0,80.0,5.0,2.2,0.0625,39.0,105.0,91.0,5.0,2.6923077,0.054945055,40.0,129.0,106.0,16.0,3.225,0.1509434,40.0,158.0,121.0,28.0,3.9499998,0.23140496,44.0,176.0,132.0,36.0,4.0,0.27272728,75.0,195.0,148.0,47.0,2.6,0.31756756
train,game9,Clip1,51,0,0,1.522997974471263e-08,0.71953124,0.60694444,11.0,0.71428573,-5.3333335,-8.619047,11.023167,10.1357,-0.37140024,1.0,0.0,9.0,-13.0,17.0,20.0,-1.4444443,1.1764705,22.0,2.0,35.0,21.0,0.090909086,0.59999996,28.0,42.0,48.0,5.0,1.5,0.104166664,34.0,86.0,65.0,12.0,2.5294118,0.18461539,41.0,114.0,82.0,22.0,2.7804878,0.26829267,44.0,138.0,97.0,33.0,3.1363635,0.34020618,48.0,167.0,108.0,45.0,3.4791665,0.41666666,49.0,185.0,123.0,53.0,3.77551,0.43089432,49.0,204.0,138.0,64.0,4.163265,0.46376812,53.0,217.0,149.0,70.0,4.0943394,0.46979865
train,game9,Clip1,52,0,0,2.2336314362031582e-10,0.73515624,0.625,4.785714,-9.285714,-9.0,-13.952381,10.446413,16.603281,-1.159761,1.0,0.0,13.0,15.0,20.0,1.0,1.153846,0.049999997,22.0,55.0,37.0,15.0,2.5,0.4054054,35.0,99.0,55.0,32.0,2.8285713,0.58181816,41.0,127.0,68.0,42.0,3.097561,0.61764705,47.0,151.0,85.0,53.0,3.212766,0.62352943,54.0,180.0,102.0,65.0,3.3333333,0.6372549,57.0,198.0,117.0,73.0,3.473684,0.62393165,61.0,217.0,128.0,84.0,3.557377,0.65625,62.0,230.0,143.0,90.0,3.7096775,0.6293706,62.0,241.0,158.0,95.0,3.8870966,0.60126585
train,game9,Clip1,53,1,0,2.1004092927322602e-12,0.7359375,0.6041667,-1.9285715,-19.357143,-8.428572,-12.380953,19.452978,14.97761,-0.5751827,1.0,0.0,-15.0,40.0,1.0,16.0,-2.6666667,15.999984,-2.0,84.0,21.0,33.0,-20.0,1.5714285,7.0,112.0,38.0,43.0,15.999998,1.1315789,20.0,136.0,56.0,54.0,6.7999997,0.9642857,26.0,165.0,69.0,66.0,6.3461537,0.95652175,32.0,183.0,86.0,74.0,5.71875,0.8604651,39.0,202.0,103.0,85.0,5.179487,0.8252427,42.0,215.0,118.0,91.0,5.1190476,0.7711864,46.0,226.0,129.0,96.0,4.9130435,0.74418604,47.0,238.0,144.0,104.0,5.06383,0.7222222
train,game9,Clip1,54,0,0,1.2664165549094176e-14,0.7234375,0.5486111,-7.714286,-26.857143,-5.047619,-6.142857,27.94309,7.95067,-0.18040086,1.0,0.0,-40.0,44.0,16.0,17.0,-1.1,1.0624999,-55.0,72.0,15.0,27.0,-1.309091,1.7999998,-42.0,96.0,5.0,38.0,-2.2857144,7.5999985,-33.0,125.0,22.0,50.0,-3.787879,2.2727273,-20.0,143.0,40.0,58.0,-7.1500006,1.4499999,-14.0,162.0,53.0,69.0,-11.571429,1.3018868,-8.0,175.0,70.0,75.0,-20.0,1.0714285,-1.0,186.0,87.0,80.0,-20.0,0.9195402,2.0,198.0,102.0,88.0,20.0,0.8627451,6.0,207.0,113.0,91.0,20.0,0.8053097
train,game9,Clip1,55,0,0,4.895865264586114e-17,0.71015626,0.4875,-11.785714,-31.571428,-0.61904764,1.0,33.699528,1.1761037,-0.07757805,1.0,0.0,-44.0,28.0,17.0,10.0,-0.6363636,0.58823526,-84.0,52.0,33.0,21.0,-0.61904764,0.6363636,-99.0,81.0,32.0,33.0,-0.8181818,1.03125,-86.0,99.0,12.0,41.0,-1.1511629,3.4166663,-77.0,118.0,5.0,52.0,-1.5324676,10.399998,-64.0,131.0,23.0,58.0,-2.046875,2.521739,-58.0,142.0,36.0,63.0,-2.4482758,1.75,-52.0,154.0,53.0,71.0,-2.9615386,1.3396226,-45.0,163.0,70.0,74.0,-3.6222222,1.0571429,-42.0,170.0,85.0,81.0,-4.0476193,0.9529412
train,game9,Clip1,56,0,0,1.2135636681257875e-19,0.70234376,0.4486111,-12.25,-30.392857,1.5,4.595238,32.768707,4.833861,-0.02585521,1.0,0.0,-28.0,24.0,10.0,11.0,-0.85714287,1.0999999,-72.0,53.0,27.0,23.0,-0.7361111,0.8518518,-112.0,71.0,43.0,31.0,-0.6339286,0.7209302,-127.0,90.0,42.0,42.0,-0.70866144,1.0,-114.0,103.0,22.0,48.0,-0.9035088,2.181818,-105.0,114.0,5.0,53.0,-1.0857143,10.5999975,-92.0,126.0,13.0,61.0,-1.3695652,4.6923075,-86.0,135.0,26.0,64.0,-1.5697675,2.4615383,-80.0,142.0,43.0,71.0,-1.775,1.6511627,-73.0,148.0,60.0,74.0,-2.0273974,1.2333333
train,game9,Clip1,57,0,0,1.9287498479639178e-22,0.69375,0.41527778,-11.142858,-26.321428,0.9047619,3.9285715,28.582878,4.03141,-0.017324537,1.0,0.0,-24.0,29.0,11.0,12.0,-1.2083334,1.090909,-52.0,47.0,21.0,20.0,-0.90384614,0.9523809,-96.0,66.0,38.0,31.0,-0.6875,0.81578946,-136.0,79.0,54.0,37.0,-0.5808824,0.6851852,-151.0,90.0,53.0,42.0,-0.5960265,0.7924528,-138.0,102.0,33.0,50.0,-0.73913044,1.5151515,-129.0,111.0,16.0,53.0,-0.8604651,3.3124998,-116.0,118.0,2.0,60.0,-1.0172414,20.0,-110.0,124.0,15.0,63.0,-1.1272727,4.2,-104.0,128.0,32.0,69.0,-1.2307693,2.15625
train,game9,Clip1,58,0,0,1.9654838241636744e-25,0.684375,0.375,-9.928572,-22.142857,0.6666667,2.9047618,24.266905,2.9802828,-0.02104987,1.0,0.0,-29.0,18.0,12.0,8.0,-0.6206897,0.6666666,-53.0,37.0,23.0,19.0,-0.6981132,0.82608694,-81.0,50.0,33.0,25.0,-0.61728394,0.75757575,-125.0,61.0,50.0,30.0,-0.488,0.59999996,-165.0,73.0,66.0,38.0,-0.44242424,0.57575756,-180.0,82.0,65.0,41.0,-0.45555556,0.6307692,-167.0,89.0,45.0,48.0,-0.5329341,1.0666666,-158.0,95.0,28.0,51.0,-0.60126585,1.8214285,-145.0,99.0,10.0,57.0,-0.6827586,5.6999993,-139.0,103.0,3.0,59.0,-0.7410072,19.66666
train,game9,Clip1,59,0,0,1.9287498479639178e-22,0.678125,0.35,-9.0,-19.178572,1.2857143,3.4047618,21.185316,3.639432,-0.017254042,1.0,0.0,-18.0,19.0,8.0,11.0,-1.0555556,1.3749999,-47.0,32.0,20.0,17.0,-0.6808511,0.84999996,-71.0,43.0,31.0,22.0,-0.6056338,0.7096774,-99.0,55.0,41.0,30.0,-0.5555556,0.7317073,-143.0,64.0,58.0,33.0,-0.44755244,0.5689655,-183.0,71.0,74.0,40.0,-0.38797814,0.5405405,-198.0,77.0,73.0,43.0,-0.3888889,0.5890411,-185.0,81.0,53.0,49.0,-0.43783784,0.9245283,-176.0,85.0,36.0,51.0,-0.48295456,1.4166666,-163.0,88.0,18.0,56.0,-0.5398773,3.111111
train,game9,Clip1,60,0,0,1.2135636681257875e-19,0.6695312,0.3236111,-8.107142,-16.428572,1.0714285,3.142857,18.320036,3.3204684,-0.019650752,1.0,0.0,-19.0,13.0,11.0,6.0,-0.68421054,0.5454545,-37.0,24.0,19.0,11.0,-0.6486487,0.57894737,-66.0,36.0,31.0,19.0,-0.54545456,0.6129032,-90.0,45.0,42.0,22.0,-0.5,0.5238095,-118.0,52.0,52.0,29.0,-0.44067797,0.5576923,-162.0,58.0,69.0,32.0,-0.3580247,0.4637681,-202.0,62.0,85.0,38.0,-0.3069307,0.44705883,-217.0,66.0,84.0,40.0,-0.30414745,0.47619048,-204.0,69.0,64.0,45.0,-0.3382353,0.703125,-195.0,72.0,47.0,49.0,-0.36923078,1.0425532
train,game9,Clip1,61,0,0,4.895865264586114e-17,0.66484374,0.30555555,-6.928571,-13.571428,1.0,2.0,15.237741,2.236068,-0.013616538,1.0,0.0,-13.0,11.0,6.0,5.0,-0.8461539,0.8333332,-32.0,23.0,17.0,13.0,-0.71875,0.76470584,-50.0,32.0,25.0,16.0,-0.64,0.64,-79.0,39.0,37.0,23.0,-0.49367088,0.6216216,-103.0,45.0,48.0,26.0,-0.4368932,0.5416666,-131.0,49.0,58.0,32.0,-0.37404582,0.55172414,-175.0,53.0,75.0,34.0,-0.30285713,0.45333332,-215.0,56.0,91.0,39.0,-0.26046512,0.42857143,-230.0,59.0,90.0,43.0,-0.25652173,0.47777778,-217.0,61.0,70.0,47.0,-0.281106,0.67142856
train,game9,Clip1,62,0,0,1.2664165549094176e-14,0.6609375,0.29027778,-6.321429,-11.642858,0.6904762,1.8571428,13.248267,1.9813472,-0.025377251,1.0,0.0,-11.0,12.0,5.0,8.0,-1.0909092,1.5999997,-24.0,21.0,11.0,11.0,-0.87500006,0.9999999,-43.0,28.0,22.0,18.0,-0.6511628,0.81818175,-61.0,34.0,30.0,21.0,-0.55737704,0.7,-90.0,38.0,42.0,27.0,-0.42222223,0.64285713,-114.0,42.0,53.0,29.0,-0.36842105,0.5471698,-142.0,45.0,63.0,34.0,-0.31690142,0.5396825,-186.0,48.0,80.0,38.0,-0.2580645,0.475,-226.0,50.0,96.0,42.0,-0.22123894,0.4375,-241.0,49.0,95.0,43.0,-0.2033195,0.45263156
train,game9,Clip1,63,0,0,2.1004092927322602e-12,0.6546875,0.2736111,-5.464286,-9.75,0.35714287,1.4523809,11.176803,1.4956475,-0.013412475,1.0,0.0,-12.0,9.0,8.0,3.0,-0.75000006,0.37499994,-23.0,16.0,13.0,10.0,-0.6956522,0.7692307,-36.0,22.0,19.0,13.0,-0.6111111,0.6842105,-55.0,26.0,30.0,19.0,-0.47272727,0.6333333,-73.0,30.0,38.0,21.0,-0.41095892,0.55263156,-102.0,33.0,50.0,26.0,-0.32352942,0.52,-126.0,36.0,61.0,30.0,-0.2857143,0.49180326,-154.0,38.0,71.0,34.0,-0.24675325,0.47887322,-198.0,37.0,88.0,35.0,-0.18686868,0.39772728,-238.0,37.0,104.0,37.0,-0.15546219,0.35576922
train,game9,Clip1,64,0,0,2.2336314362031582e-10,0.65234375,0.2611111,-5.285714,-8.25,0.2857143,1.6428572,9.798024,1.6675168,-0.05898153,1.0,0.0,-9.0,7.0,3.0,7.0,-0.77777785,2.3333325,-21.0,13.0,11.0,10.0,-0.61904764,0.9090908,-32.0,17.0,16.0,16.0,-0.53125,0.99999994,-45.0,21.0,22.0,18.0,-0.46666667,0.81818175,-64.0,24.0,33.0,23.0,-0.375,0.6969697,-82.0,27.0,41.0,27.0,-0.3292683,0.65853655,-111.0,29.0,53.0,31.0,-0.26126125,0.5849056,-135.0,28.0,64.0,32.0,-0.20740741,0.5,-163.0,28.0,74.0,34.0,-0.17177914,0.45945945,-207.0,27.0,91.0,37.0,-0.13043478,0.4065934
train,game9,Clip1,65,0,0,1.522997974471263e-08,0.646875,0.25138888,-4.821429,-6.821429,0.54761904,1.5952381,8.353327,1.6866153,-0.04547494,1.0,0.0,-7.0,6.0,7.0,3.0,-0.857143,0.42857137,-16.0,10.0,10.0,9.0,-0.62500006,0.8999999,-28.0,14.0,18.0,11.0,-0.5,0.6111111,-39.0,17.0,23.0,16.0,-0.43589744,0.6956521,-52.0,20.0,29.0,20.0,-0.3846154,0.6896551,-71.0,22.0,40.0,24.0,-0.30985916,0.59999996,-89.0,21.0,48.0,25.0,-0.23595506,0.5208333,-118.0,21.0,60.0,27.0,-0.1779661,0.45,-142.0,20.0,71.0,30.0,-0.14084508,0.4225352,-170.0,39.0,81.0,33.0,-0.22941177,0.4074074
train,game9,Clip1,66,0,0,6.658361469857315e-07,0.64453125,0.24305555,-4.392857,-5.392857,0.21428572,1.1666666,6.9555807,1.1861827,-0.06828254,1.0,0.0,-6.0,4.0,3.0,6.0,-0.6666668,1.9999993,-13.0,8.0,10.0,8.0,-0.61538464,0.7999999,-22.0,11.0,13.0,13.0,-0.5,0.99999994,-34.0,14.0,21.0,17.0,-0.4117647,0.80952376,-45.0,16.0,26.0,21.0,-0.35555556,0.8076923,-58.0,15.0,32.0,22.0,-0.25862068,0.6875,-77.0,15.0,43.0,24.0,-0.19480519,0.5581395,-95.0,14.0,51.0,27.0,-0.14736842,0.52941173,-124.0,33.0,63.0,30.0,-0.26612905,0.47619048,-148.0,42.0,74.0,31.0,-0.2837838,0.4189189
train,game9,Clip1,67,0,0,1.8664469113520537e-05,0.63984376,0.2375,-4.321429,-4.392857,0.30952382,0.8333333,6.1621375,0.88895977,-0.09363974,1.0,0.0,-4.0,4.0,6.0,2.0,-1.0000002,0.33333328,-10.0,7.0,9.0,7.0,-0.70000005,0.7777777,-17.0,10.0,16.0,11.0,-0.5882353,0.68749994,-26.0,12.0,19.0,15.0,-0.4615385,0.78947365,-38.0,11.0,27.0,16.0,-0.28947368,0.5925926,-49.0,11.0,32.0,18.0,-0.2244898,0.5625,-62.0,10.0,38.0,21.0,-0.16129032,0.55263156,-81.0,29.0,49.0,24.0,-0.3580247,0.48979592,-99.0,38.0,57.0,25.0,-0.3838384,0.4385965,-128.0,43.0,69.0,28.0,-0.3359375,0.4057971
train,game9,Clip1,68,0,0,0.00033546262790251185,0.6382812,0.23194444,-4.035714,-3.607143,-0.023809524,0.64285713,5.412806,0.6432979,-0.06421264,1.0,0.0,-4.0,3.0,2.0,5.0,-0.7500002,2.4999988,-8.0,6.0,8.0,9.0,-0.7500001,1.1249999,-14.0,8.0,11.0,13.0,-0.5714286,1.1818181,-21.0,7.0,18.0,14.0,-0.33333334,0.77777773,-30.0,7.0,21.0,16.0,-0.23333333,0.7619047,-42.0,6.0,29.0,19.0,-0.14285715,0.6551724,-53.0,25.0,34.0,22.0,-0.47169814,0.6470588,-66.0,34.0,40.0,23.0,-0.5151515,0.575,-85.0,39.0,51.0,26.0,-0.45882353,0.5098039,-103.0,53.0,59.0,28.0,-0.5145631,0.47457626
train,game9,Clip1,69,0,0,0.003865920139472804,0.634375,0.22777778,-3.75,-2.6785715,0.4047619,0.8333333,4.6083884,0.9264322,-0.10913257,1.0,0.0,-3.0,3.0,5.0,4.0,-1.0000004,0.79999983,-7.0,5.0,7.0,8.0,-0.7142858,1.142857,-11.0,4.0,13.0,9.0,-0.3636364,0.69230765,-17.0,4.0,16.0,11.0,-0.23529413,0.68749994,-24.0,3.0,23.0,14.0,-0.125,0.6086956,-33.0,22.0,26.0,17.0,-0.6666667,0.65384614,-45.0,31.0,34.0,18.0,-0.6888889,0.52941173,-56.0,36.0,39.0,21.0,-0.64285713,0.5384615,-69.0,50.0,45.0,23.0,-0.7246377,0.5111111,-88.0,54.0,56.0,23.0,-0.6136364,0.41071427
